original_address,lat,lon
"1905 N Reynolds Rd, Bryant, AR 72022",34.61250845,-92.49709356
"210 SW 3rd St, Bryant, AR 72022",34.59258059,-92.49087155
"1245 Bill Foster Memorial Hwy W, Cabot, AR 72023",34.93908955,-92.03163152
"3950 AR-5, Cabot, AR 72023",34.97831069,-92.07172421
"508 N Lincoln St, Cabot, AR 72023",34.97474919,-92.00949889
"201 W Martin St, Jacksonville, AR 72076",34.8744417,-92.10839838
"13 Grandview Rd, Center Ridge, AR 72027",35.30965729,-92.60763139
"1800 W Moline St, Malvern, AR 72104",34.376634,-92.833628
"155 Crystal Ridge Ln, Jessieville, AR 71949",34.66072362,-93.09837363
"AR-324, Perryville, AR 72126",35.0048102,-92.8026673
"150 Ponderosa Ln, Hot Springs Village, AR 71909",34.6494005,-92.98118144
"6200 Hwy 319 W, Conway, AR 72034",35.109019,-92.523161
"700 Salem Rd, Conway, AR 72034",35.08724806,-92.47147989
"1025 E Siebenmorgen Rd, Conway, AR 72032",35.098244,-92.416041
"12 Meadows Xing, Conway, AR 72032",35.03445136,-92.3159946
"250 Central Landing Blvd, Conway, AR 72032",35.0804293,-92.4227016
"70/72 Curtis Rd, Melville WA 6156",-32.03666658,115.8057162
"1509 W Main St, Corning, AR 72422",36.41126868,-90.59252392
"2059-2099 AR-22, Dardanelle, AR 72834",35.2198741,-93.16490658
"607 US-65, Dumas, AR 71639",33.895835,-91.48737445
"1100 Martin Luther King Jr Dr, West Memphis, AR 72301",35.1464797,-90.1845388
"408 AR-149, Earle, AR 72331",35.26596489,-90.4566972
"4050 Calion Hwy, El Dorado, AR 71730",33.25620008,-92.64588533
"3772 W Hillsboro St, El Dorado, AR 71730",33.208396,-92.7308469
"2400 E Main St, El Dorado, AR 71730",33.21352876,-92.6382209
"1752 Haynesville Hwy, El Dorado, AR 71730",33.18795963,-92.69759945
"8845-9013 AR-319, Austin, AR 72007",34.9984206,-91.9837552
"5 Municipal Dr, Jacksonville, AR 72076",34.86738961,-92.13032431
"1200 W Wilson St, Fayetteville, AR 72701",35.9978642,-94.197808
"8723 Evergreen Dr, Little Rock, AR 72227",34.76481419,-92.37075027
"2066 AR-53, Gurdon, AR 71743",33.9182285,-93.1488168
"1800 Citizens Dr, Benton, AR 72015",34.557428,-92.6067974
"539 E Elm Haskell St, Haskell, AR 72015",34.50025452,-92.63483053
"3404 US-63, Hazen, AR 72064",34.8152902,-91.5679398
"201 Bobbie Jean Ln, Heber Springs, AR 72543",35.514069,-92.026353
"500 Quapaw Ave, Hot Springs National Park, AR 71914",34.507102,-93.059366
"205 DeSoto Blvd, Hot Springs Village, AR 71909",34.672383,-93.017199
"6 Commerce Drive Suite B, Hot Springs Village, AR 71909",34.6795724,-92.9983875
"S Crossroads, Hoxie, AR 72433",36.0504339,-90.9750717
"101 Stonewall Dr, Jacksonville, AR 72076",34.877029,-92.102376
"9250 US 49, Jonesboro, AR 72404",35.807303,-90.675829
"5750 Commerce Square, Jonesboro, AR 72401",35.8049641,-90.62687148
"6103 Southwest Dr, Jonesboro, AR 72404",35.77809903,-90.76220053
"294 US-82, Lake Village, AR 71653",33.329917,-91.292358
"250 S Locust St, North Little Rock, AR 72114",34.75171695,-92.26037847
"1001 W 16th St, Little Rock, AR 72202",34.734782,-92.284128
"GSA circle I-30 Exit, 1 Scimitar Cir 132, Little Rock, AR 72209",34.7465071,-92.2896267
"400 Rose Ln, North Little Rock, AR 72117",34.75257475,-92.20314662
"5300 Chenonceau Blvd, Little Rock, AR 72223",34.801802,-92.476382
"111 Center St 2, Little Rock, AR 72201",34.747945,-92.272442
"11700 Chenal Pkwy, Little Rock, AR 72211",34.74918312,-92.40870396
"101 E Markham St, Little Rock, AR 72201",34.74849405,-92.27035054
"300 S Monroe St, Little Rock, AR 72205",34.7480073,-92.3290371
"U A L R Campus Dr, Little Rock, AR 72204",34.72487245,-92.33779675
"304 S University Ave, Little Rock, AR 72205",34.74738331,-92.34110977
"9009 Pinnacle Valley Rd, Little Rock, AR 72223",34.82966754,-92.43578223
"1501 Rahling Rd, Little Rock, AR 72223",34.77045554,-92.45748344
"408 E 21st St, Little Rock, AR 72206",34.72865955,-92.26983753
"400 President Clinton Ave, Little Rock, AR 72201",34.74765115,-92.26582013
"13121 St Charles Blvd, Little Rock, AR 72211",34.7585756,-92.4190716
"3720 W 18th St, Little Rock, AR 72204",34.73493662,-92.31459676
"13700 Cantrell Rd, Little Rock, AR 72223",34.801296,-92.424739
"1701 Wellington Village Rd, Little Rock, AR 72211",34.7672,-92.438663
"8616 Colonel Glenn Rd, Little Rock, AR 72204",34.71064078,-92.37078638
"4701 Sam Peck Rd, Little Rock, AR 72223",34.79481798,-92.41498819
"3335 Springhill Dr, North Little Rock, AR 72117",34.78378133,-92.21853235
"1954 Hwy 31, Lonoke, AR 72086",34.806148,-91.888091
"105 Overland Ave, Lowell, AR 72745",36.2511633,-94.137306
"898 W Monroe Ave, Lowell, AR 72745",36.25533,-94.15264
"10420 Helm St, Mabelvale, AR 72103",34.65647436,-92.38768237
"6106 Military Road, Malvern, AR 72104",34.39575437,-92.81497813
"6716 AR-171, Malvern, AR 72104",34.39825417,-92.86391937
"6934 I-55, Marion, AR 72364",35.21025747,-90.20575588
"9499 US-70, Marion, AR 72364",35.147338,-90.292621
"3955 Southland Dr, West Memphis, AR 72301",35.15844174,-90.13718672
"1054 Interstate 55 Access Rd, Marion, AR 72364",35.206512,-90.204051
"900 E Broadway St, Morrilton, AR 72110",35.1518278,-92.734932
"1307 E Harding St, Morrilton, AR 72110",35.16303784,-92.73158305
"1285 Petit Jean Mountain Rd, Morrilton, AR 72110",35.128992,-92.835899
"6401 W 12th St, Little Rock, AR 72204",34.74165014,-92.34713362
"4801 Allen St, North Little Rock, AR 72118",34.7987698,-92.27337641
"2700 Willow St, North Little Rock, AR 72114",34.7799,-92.270894
"5711 Randolph Rd, North Little Rock, AR 72116",34.80724571,-92.24531333
"3205 Valentine Rd, North Little Rock, AR 72117",34.7809216,-92.1297477
"624 N Beech St, North Little Rock, AR 72114",34.7591647,-92.2530432
"4610 State Hwy 140, Osceola, AR 72370",35.698009,-90.071813
"1010 N Main St, Palestine, AR 72372",34.98610141,-90.90584337
"22163-22295 AR-9, Paron, AR 72122",34.77194841,-92.75867042
"136 Cloud 9 Dr, Hot Springs National Park, AR 71901",34.5317,-93.06377
"2310 Robinson Ave, Conway, AR 72034",35.08849808,-92.45840886
"6221 Colonel Glenn Rd b, Little Rock, AR 72204",34.7156531,-92.3452514
"9108 US-270, Prattsville, AR 72129",34.31483044,-92.55249345
"1806 US-371, Prescott, AR 71857",33.811428,-93.427065
"1091 AR-107, Quitman, AR 72131",35.326646,-92.228697
"4600 River Rd, Redfield, AR 72132",34.45493647,-92.1082988
"3508 Oliver Lancaster Blvd, Rockport, AR 72104",34.403977,-92.823494
"Park, 11690 Willow Beach Rd, Scott, AR 72142",34.694445,-92.135826
"2201 Thornhill Dr, Sherwood, AR 72120",34.837508,-92.21202936
"5660 W Sunset Ave, Springdale, AR 72762",36.17619145,-94.19308648
"8300 State Hwy 108, Texarkana, AR 71854",33.513225,-93.94798675
"1355 Front St SW, Lonoke, AR 72086",34.7836078,-91.913391
"14743 I-55, Turrell, AR 72384",35.366248,-90.279402
"207 N Main St, Warren, AR 71671",33.61593708,-92.064172
"1100 Edgewood Dr, Maumelle, AR 72113",34.866409,-92.405205
"4800 E 19th St, North Little Rock, AR 72117",34.770715,-92.211342
"1550 Ingram Blvd, West Memphis, AR 72301",35.16281195,-90.16242482
"3400 Service Loop Rd, West Memphis, AR 72301",35.15417995,-90.1439223
"800 Martin Luther King Jr Dr, West Memphis, AR 72301",35.1538985,-90.1382852
"3900 Petro Rd, West Memphis, AR 72301",35.1543935,-90.1360523
"380 S Harkrider St Suite 400, Conway, AR 72032",35.0835211,-92.4360655
"Hensley, AR 72065",34.53106231,-92.29972773
"Little Rock, AR 72205",34.75179149,-92.34458632
"North Little Rock, AR 72114",34.76380111,-92.26559981
"North Little Rock, AR 72118",34.769536,-92.2670941
"Tull, AR 72015",34.4481724,-92.5768941
"17272 Newhope St, Fountain Valley, CA 92708",33.7137515,-117.9249247
"5776 Broadway, Oakland, CA 94618",37.84423443,-122.2464768
"High St and Santa Clara Ave, 1450 High St, Alameda, CA 94501",37.7589484,-122.2312726
"1123 Jackson St, Albany, CA 94706",37.8838062,-122.3000253
"1605 Garfield Ave, South Pasadena, CA 91030",34.10762965,-118.1366787
"9300 Tokay Ln, Sacramento, CA 95829",38.50706431,-121.3565616
"2828 El Centro Rd, Sacramento, CA 95833",38.61764,-121.53898
"2021 W St, Sacramento, CA 95818",38.5624159,-121.4854808
"7320 Florin Mall Dr, Sacramento, CA 95823",38.4914811,-121.4348967
"2350 Northrop Ave, Sacramento, CA 95825",38.5816356,-121.4068174
"2201 Cottage Way, Sacramento, CA 95825",38.6052392,-121.4122353
"3268 Donner Way, Sacramento, CA 95817",38.5481181,-121.4718891
"601 Alhambra Blvd, Sacramento, CA 95816",38.577001,-121.463259
"222 N Lugo Ave, San Bernardino, CA 92408",34.10381957,-117.283888
"15121 S Brand Blvd, Mission Hills, CA 91345",34.27167707,-118.4609542
"1264 De la Torre St, Salinas, CA 93905",36.65985089,-121.6220148
"5500 University Pkwy, San Bernardino, CA 92407",34.1811236,-117.3265379
"831 E Highland Ave, San Bernardino, CA 92404",34.13580713,-117.2689212
"380 S K St, San Bernardino, CA 92410",34.096037,-117.2919049
"1717 5th St, San Bernardino, CA 92411",34.107399,-117.324832
"808 E 21st St, San Bernardino, CA 92404",34.13411387,-117.2695242
"Arrowhead Country Club, 3433 Parkside Dr, San Bernardino, CA 92404",34.1528878,-117.2746552
"3664 Little League Dr, San Bernardino, CA 92407",34.1987684,-117.3701312
"641 W 48th St, San Bernardino, CA 92407",34.171653,-117.297403
"1650 Industrial Rd, San Carlos, CA 94070",37.49913625,-122.2426507
"1001 Chestnut St, San Carlos, CA 94070",37.4979816,-122.2581838
"16118 4S Ranch Pkwy, San Diego, CA 92127",33.003983,-117.11843
"20 de Noviembre, Callejon del Olvido 315, Anexa 20 de Noviembre, 22439 Tijuana, BC, Mexico",,
"7693 Guadalcanal Rd, San Diego, CA 92155",32.67568165,-117.1607165
"1898 Sky Harbor Rd 1816, San Diego, CA 92139",32.68300967,-117.0615068
"2070 Otay Lakes Rd, Chula Vista, CA 91913",32.644129,-116.972316
"Rooftop Deck, 501 W Broadway, San Diego, CA 92101",32.7155659,-117.1678716
"3051 Cañon St, San Diego, CA 92106",32.72171983,-117.2324164
"230 W Cedar St, San Diego, CA 92101",32.7221388,-117.1651947
"12159 World Trade Dr, San Diego, CA 92128",32.984179,-117.073315
"3777 Townsgate Dr, San Diego, CA 92130",32.94912893,-117.235171
"4380 Landis St, San Diego, CA 92105",32.74594015,-117.100086
"1280 Essex St, San Diego, CA 92103",32.747726,-117.151645
"2902 Marcy Ave, San Diego, CA 92113",32.700032,-117.130141
"2596 Violet St, San Diego, CA 92105",32.7333838,-117.1067734
"3204 Mission Blvd, San Diego, CA 92109",32.77219739,-117.2513087
"At HillcrestHostelcom, 3833 8th Ave, San Diego, CA 92103",32.74754,-117.156798
"2757 Dewey Rd, San Diego, CA 92106",32.7376544,-117.2124419
"Golden Hill Recreation Center, 2600 Golf Course Dr, San Diego, CA 92102",32.7300663,-117.1367331
"4726 Santa Monica Ave, San Diego, CA 92107",32.745274,-117.24485
"9410 Fairgrove Ln, San Diego, CA 92129",32.9580559,-117.1238139
"4961 Newport Ave, San Diego, CA 92107",32.746204,-117.25061
"212 W Park Ave, San Diego, CA 92173",32.55491455,-117.0443296
"2717 Granger Ave, National City, CA 91950",32.666695,-117.071204
"3737 Arey Dr, San Diego, CA 92154",32.578679,-117.0533571
"4300 El Cajon Blvd, San Diego, CA 92105",32.755373,-117.101587
"1278 1/2 Essex St, San Diego, CA 92103",32.74753269,-117.1525415
"435 Fifth Ave, San Diego, CA 92101",32.7100768,-117.1599237
"6508 Wunderlin Ave, San Diego, CA 92114",32.71461562,-117.0577489
"5950 Blazing Star Ln, San Diego, CA 92130",32.96609965,-117.1935763
"4451 30th St, San Diego, CA 92116",32.758268,-117.129754
"2929 Meade Ave 345, San Diego, CA 92116",32.75720093,-117.1311679
"300 Park Ave, San Fernando, CA 91340",34.28176282,-118.4334711
"1199 Mason St, San Francisco, CA 94108",37.794392,-122.411443
"855 Sacramento St, San Francisco, CA 94108",37.7932009,-122.4068842
"1286 Folsom St, San Francisco, CA 94103",37.7741386,-122.4115922
"1271 Treat Ave, San Francisco, CA 94110",37.74988529,-122.4126319
"1800 Chestnut St, San Francisco, CA 94123",37.801298,-122.433128
"1533 Franklin St 2nd Floor, Austin St Entrance, San Francisco, CA 94109",37.788817,-122.423841
"3200 California St, San Francisco, CA 94118",37.78731,-122.4474039
"100 Collingwood St, San Francisco, CA 94114",37.760695,-122.436205
"1675 Owens St, San Francisco, CA 94143",37.76795965,-122.3931134
"1 Linda St, San Francisco, CA 94110",37.761617,-122.422955
"661 Lombard St, San Francisco, CA 94133",37.80283159,-122.4123456
"600 Arguello Blvd, San Francisco, CA 94118",37.77789,-122.458525
"534 Precita Ave, San Francisco, CA 94110",37.74746568,-122.4101445
"1900 Geary Blvd, San Francisco, CA 94115",37.7845624,-122.4353242
"559 Gateway Blvd, South San Francisco, CA 94080",37.6556068,-122.4020363
"97 Arguello Blvd, San Francisco, CA 94129",37.79840355,-122.4594865
"360 18th Ave, San Francisco, CA 94121",37.7813432,-122.4771847
"2695 19th Ave, San Francisco, CA 94116",37.73763174,-122.4751734
"1550 Evans Ave, San Francisco, CA 94124",37.7427595,-122.3874337
"251 18th Ave, San Francisco, CA 94121",37.783213,-122.477965
"333 Eucalyptus Dr, San Francisco, CA 94132",37.7307751,-122.4764501
"570 Ellis St, San Francisco, CA 94109",37.78483695,-122.4156327
"761 Minna St, San Francisco, CA 94103",37.7761534,-122.4135528
"850 Ave I, San Francisco, CA 94130",37.8272419,-122.368721
"749 9th St, San Francisco, CA 94130",37.82612029,-122.3684095
"1426 Fillmore St 204, San Francisco, CA 94115",37.782863,-122.432324
"6445 Camden Ave, San Jose, CA 95120",37.2214644,-121.8691377
"3050 Berryessa Rd, San Jose, CA 95132",37.39206475,-121.8491893
"Cerro De Las Posas Park, 1387 W Borden Rd, San Marcos, CA 92069",33.16069889,-117.1885746
"671 Woodland Pkwy, San Marcos, CA 92069",33.14912607,-117.1327711
"1800 Huntington Dr, San Marino, CA 91108",34.119521,-118.112251
"2701 Huntington Dr, San Marino, CA 91108",34.1269137,-118.0998112
"2720 Alameda de las Pulgas, San Mateo, CA 94403",37.53851525,-122.3124112
"2000 Alameda de las Pulgas Suite 128, San Mateo, CA 94403",37.545389,-122.320744
"50 E 5th Ave, San Mateo, CA 94401",37.56147,-122.322216
"725 Monte Diablo Ave, San Mateo, CA 94401",37.57312345,-122.3247356
"1851 Lexington Ave, San Mateo, CA 94402",37.51883107,-122.3468101
"1877 S Grant St, San Mateo, CA 94402",37.55959919,-122.3052078
"950 Ocean View Ave, San Mateo, CA 94401",37.569542,-122.303177
"12501 Alcosta Blvd, San Ramon, CA 94583",37.762048,-121.946676
"9900 Broadmoor Dr, San Ramon, CA 94583",37.74811435,-121.9470231
"268 W Park Ave, San Ysidro, CA 92173",32.5557079,-117.0443057
"179 Diza Rd, San Ysidro, CA 92173",32.5651823,-117.0457577
"2100 W Alton Ave, Santa Ana, CA 92704",33.70178155,-117.9001964
"1825 W Civic Center Dr, Santa Ana, CA 92703",33.751922,-117.894203
"1325 E Dyer Rd, Santa Ana, CA 92705",33.7091167,-117.8534013
"501 N Lacy St, Santa Ana, CA 92701",33.749039,-117.860382
"2216 W Monta Vista Ave, Santa Ana, CA 92704",33.73799277,-117.8988645
"706 N Newhope St, Santa Ana, CA 92704",33.751137,-117.929591
"13821 Newport Ave 150, Tustin, CA 92780",33.74010975,-117.8200436
"100 E Carrillo St, Santa Barbara, CA 93101",34.422606,-119.7001743
"2790 El Camino Real, Santa Clara, CA 95051",37.3512798,-121.97694
"1155 E Betteravia Rd, Santa Maria, CA 93454",34.92348988,-120.4195663
"725 California Ave, Santa Monica, CA 90403",34.02307536,-118.4968421
"1436 2nd St, Santa Monica, CA 90401",34.01431941,-118.4965074
"1501 California Ave, Santa Monica, CA 90403",34.029067,-118.489457
"601 Latimer Rd, Santa Monica, CA 90402",34.03994,-118.514098
"1332 6th St, Santa Monica, CA 90401",34.01875859,-118.4943432
"2 May Holman Dr, Bassendean WA 6054",39.343231,-74.609766
"895 Beaufort St, Perth WA 6052",48.714581,-99.458083
"29025 Plaza Dr, Santa Nella, CA 95322",37.111455,-121.016306
"28991 Gonzaga Rd, Santa Nella, CA 95322",37.0547581,-121.0156106
"2060 W College Ave, Santa Rosa, CA 95401",38.4441739,-122.7492265
"1200 N Dutton Ave, Santa Rosa, CA 95401",38.4482501,-122.7310697
"171 Santa Rosa Ave, Santa Rosa, CA 95404",38.436907,-122.7127504
"455 Ridgway Ave, Santa Rosa, CA 95401",38.4503938,-122.7198407
"779 Sebastopol Rd, Santa Rosa, CA 95407",38.4303476,-122.7294848
"1111 College Ave, Santa Rosa, CA 95404",38.4455424,-122.7072567
"415 Steele Ln, Santa Rosa, CA 95403",38.460718,-122.72205
"3150 Lakeview Dr, Santa Rosa, CA 95405",38.4213894,-122.6665212
"016-030-032, Santa Rosa, CA 95409",,
"1698 Bolsa Ave, Seal Beach, CA 90740",33.74423735,-118.0943853
"21144 Mission Blvd, Hayward, CA 94541",37.682854,-122.096609
"8737 Kester Ave, Panorama City, CA 91402",34.22901,-118.457569
"222 W Sierra Madre Blvd, Sierra Madre, CA 91024",34.16177167,-118.0576887
"611 E Sierra Madre Blvd, Sierra Madre, CA 91024",34.162357,-118.039954
"1765 Royal Ave, Simi Valley, CA 93065",34.26455959,-118.7642646
"3200 Cochran St, Simi Valley, CA 93065",34.2782515,-118.7344611
"816 E Chestnut Ave, Santa Ana, CA 92701",33.74215495,-117.8577265
"533 Lomas Santa Fe Dr, Solana Beach, CA 92075",32.99575237,-117.2640959
"201 Orange Grove Ave, South Pasadena, CA 91030",34.123892,-118.158061
"1 W Orange Ave, South San Francisco, CA 94080",37.653434,-122.425789
"1121 S San Francisco Dr, South San Francisco, CA 94080",37.66991905,-122.4168311
"1486 Huntington Ave 100, South San Francisco, CA 94080",37.6443,-122.422253
"2717 S Halldale Ave, Los Angeles, CA 90018",34.030276,-118.303
"235 Sam McDonald Mall, Stanford, CA 94305",37.431595,-122.161846
"7800 Katella Ave, Stanton, CA 90680",33.8027156,-117.9967659
"11822 Santa Paula St, Stanton, CA 90680",33.79068241,-117.9935833
"1033 W Charter Way, Stockton, CA 95205",37.93561381,-121.3022138
"12621 Rye St, Studio City, CA 91604",34.151424,-118.4077639
"8851 Laurel Canyon Blvd, Sun Valley, CA 91352",34.2295833,-118.401061
"9901 Dronfield Ave, Sun Valley, CA 91352",34.25082,-118.375905
"8133 Vineland Ave, Sun Valley, CA 91352",34.218142,-118.3704353
"8651 Foothill Blvd, Sunland, CA 91040",34.25981516,-118.3212314
"1 W Campbell Ave C-31, Campbell, CA 95008",37.287893,-121.9510515
"13109 Borden Ave, Sylmar, CA 91342",34.30776794,-118.4436846
"5655 Vanalden Ave, Tarzana, CA 91356",34.17466818,-118.5502083
"10144 Bogue St, Temple City, CA 91780",34.10333766,-118.0482998
"14201 Huston St, Sherman Oaks, CA 91423",34.159501,-118.442297
"1210 Division St, Oceanside, CA 92054",33.19624566,-117.3720151
"1800 E 22nd St, National City, CA 91950",32.66842464,-117.0830479
"2450 Meadowview Rd, Sacramento, CA 95832",38.48135689,-121.4796133
"6805 Solterra Vista Pkwy, San Diego, CA 92130",32.96398337,-117.1750559
"100 Overton Ct, Thousand Oaks, CA 91360",34.22676,-118.877217
"2525 N Moorpark Rd, Thousand Oaks, CA 91360",34.21343515,-118.8702211
"3940 N Tracy Blvd, Tracy, CA 95304",37.76474272,-121.4352212
"36218 CA-99, Traver, CA 93673",36.44888,-119.48677
"10654 Irma Ave, Tujunga, CA 91042",34.26239222,-118.3006916
"1297 E Paige Ave, Tulare, CA 93274",36.18207611,-119.3296074
"979 E Paige Ave, Tulare, CA 93274",36.1820454,-119.3330532
"2700 S Blackstone St, Tulare, CA 93274",36.1822191,-119.331106
"17522 Beneta Way, Tustin, CA 92780",33.75070025,-117.8211722
"1611 El Camino Real, Tustin, CA 92780",33.73289757,-117.8134231
"14722 Newport Ave, Tustin, CA 92780",33.73031344,-117.8298023
"675 Grandview Rd, Twin Peaks, CA 92391",34.24073571,-117.2383027
"Santa Rosa, CA 95401",38.4404925,-122.7141049
"151 Crocker Dr, Vacaville, CA 95688",38.39531446,-121.9527228
"14301 Vanowen St, Van Nuys, CA 91405",34.194011,-118.444502
"14303 Sylvan St, Van Nuys, CA 91401",34.18473798,-118.4445345
"25 Windward Ave, Venice, CA 90291",33.9873316,-118.4733266
"11 Brooks Ave APT B, Venice, CA 90291",33.99078575,-118.4764253
"1800 Ocean Front Walk, Venice, CA 90291",33.98567,-118.472727
"87 Petit Ave, Ventura, CA 93004",34.281982,-119.181765
"Surfers Point at Seaside Park, Shoreline Dr, Ventura, CA 93001",34.27428528,-119.3018133
"Gorrion Ave, Ventura, CA 93004",34.29547695,-119.1559069
"3760 Telegraph Rd, Ventura, CA 93003",34.27356414,-119.2441747
"450 W Harrison Ave, Ventura, CA 93001",34.28718212,-119.3053365
"15655 US-395, Victorville, CA 92394",34.535373,-117.398514
"6603 Betty Dr, Visalia, CA 93291",36.3508,-119.4247
"600 N Santa Fe Ave, Vista, CA 92084",33.207569,-117.245045
"301 N San Carlos Dr, Walnut Creek, CA 94598",37.9199524,-122.0428025
"2503, 2771 Buena Vista Ave, Walnut Creek, CA 94597",37.9146171,-122.0731297
"10210 Fairway Dr 1969, Roseville, CA 95678",38.788672,-121.278854
"3203 Riverside Dr, Los Angeles, CA 90027",34.1127832,-118.2679013
"6671 Yucca St, Los Angeles, CA 90028",34.103278,-118.334906
"9717 Colony Rd, Wilton, CA 95693",38.4036345,-121.2509857
"8447 Melrose Ave, West Hollywood, CA 90069",34.08270435,-118.3751317
"8750 El Tovar Pl, West Hollywood, CA 90069",34.08146841,-118.3851616
"1708 Lisbon Ave, West Sacramento, CA 95605",38.59442,-121.5439105
"1075 W Capitol Ave, West Sacramento, CA 95691",38.58173742,-121.5214798
"1024 Soule St, West Sacramento, CA 95691",38.5731435,-121.522629
"2801 Jefferson Blvd 5317, West Sacramento, CA 95691",38.54654,-121.542925
"1541 Merkley Ave, West Sacramento, CA 95691",38.57882535,-121.5281042
"8015 S Sepulveda Blvd, Westchester, CA 90045",33.9666573,-118.3969277
"4549 Ingram Creek Rd, Westley, CA 95387",37.5393263,-121.2691673
"7051 McCracken Rd, Westley, CA 95387",37.5444107,-121.2689887
"016-042-031 I-5 Exit 441, Howard Rd, Westley, CA 95387",37.53706648,-121.2629503
"14472 Chestnut St, Westminster, CA 92683",33.75241702,-118.0026204
"15282 Goldenwest St, Westminster, CA 92683",33.74116481,-118.0068646
"551 W Main St, Westmorland, CA 92281",33.03734592,-115.6255594
